Date,Year,Month number,Crime Type,Offence category,Offence type,Reporting Region,Location,Location Type,Population,Alcohol involvement,DV involvement,Counting Rules Era,is_break_month,Number of offences
2024-07,2024,7,Assault & Violence,02 Assault,022 Assault of a prescribed officer,NT Balance,Daly,Remote,,Yes,No,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Daly,Remote,,No,Yes,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Daly,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,General Theft,07 Theft,071 Motor vehicle theft and related offences,NT Balance,Daly,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,General Theft,07 Theft,07* Other theft,NT Balance,Daly,Remote,,-,-,Nov-2023 to Mar-2025,False,5
2024-07,2024,7,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,NT Balance,Daly,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Daly,Remote,,-,-,Nov-2023 to Mar-2025,False,6
2024-07,2024,7,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,NT Balance,Daly,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Darwin,Darwin,Urban,139902.0,No,No,Nov-2023 to Mar-2025,False,38
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Darwin,Darwin,Urban,139902.0,No,Yes,Nov-2023 to Mar-2025,False,56
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Darwin,Darwin,Urban,139902.0,Yes,No,Nov-2023 to Mar-2025,False,27
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Darwin,Darwin,Urban,139902.0,Yes,Yes,Nov-2023 to Mar-2025,False,49
2024-07,2024,7,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Darwin,Darwin,Urban,139902.0,No,No,Nov-2023 to Mar-2025,False,5
2024-07,2024,7,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Darwin,Darwin,Urban,139902.0,Yes,No,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Darwin,Darwin,Urban,139902.0,Yes,Yes,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Darwin,Darwin,Urban,139902.0,No,No,Nov-2023 to Mar-2025,False,27
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Darwin,Darwin,Urban,139902.0,No,Yes,Nov-2023 to Mar-2025,False,7
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Darwin,Darwin,Urban,139902.0,Yes,No,Nov-2023 to Mar-2025,False,11
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Darwin,Darwin,Urban,139902.0,Yes,Yes,Nov-2023 to Mar-2025,False,8
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,20
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,6
2024-07,2024,7,General Theft,07 Theft,071 Motor vehicle theft and related offences,Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,21
2024-07,2024,7,General Theft,07 Theft,07* Other theft,Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,222
2024-07,2024,7,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,22
2024-07,2024,7,Harassment & Threats,04 Harm or endanger persons,045 Driving causing serious injury,Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,7
2024-07,2024,7,Property Damage,11 Property damage offences,11 Property damage offences,Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,135
2024-07,2024,7,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,35
2024-07,2024,7,Residential B&E,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,4
2024-07,2024,7,Robbery & Extortion,"05 Robbery, blackmail, and extortion",051 Robbery,Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,16
2024-07,2024,7,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,9
2024-07,2024,7,Sexual Offences,03 Sexual offences,032 Sexual assault of a child,Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Sexual Offences,03 Sexual offences,"035, 039 Other sexual offences",Darwin,Darwin,Urban,139902.0,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,East Arnhem,Remote,6989.0,No,No,Nov-2023 to Mar-2025,False,4
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,East Arnhem,Remote,6989.0,No,Yes,Nov-2023 to Mar-2025,False,17
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,East Arnhem,Remote,6989.0,Yes,Yes,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,NT Balance,East Arnhem,Remote,6989.0,No,No,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,NT Balance,East Arnhem,Remote,6989.0,No,Yes,Nov-2023 to Mar-2025,False,3
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,East Arnhem,Remote,6989.0,-,-,Nov-2023 to Mar-2025,False,16
2024-07,2024,7,General Theft,07 Theft,07* Other theft,NT Balance,East Arnhem,Remote,6989.0,-,-,Nov-2023 to Mar-2025,False,13
2024-07,2024,7,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,East Arnhem,Remote,6989.0,-,-,Nov-2023 to Mar-2025,False,31
2024-07,2024,7,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,East Arnhem,Remote,6989.0,-,-,Nov-2023 to Mar-2025,False,8
2024-07,2024,7,Residential B&E,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",NT Balance,East Arnhem,Remote,6989.0,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Robbery & Extortion,"05 Robbery, blackmail, and extortion",051 Robbery,NT Balance,East Arnhem,Remote,6989.0,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Sexual Offences,03 Sexual offences,032 Sexual assault of a child,NT Balance,East Arnhem,Remote,6989.0,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Elsey,Remote,,No,Yes,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Elsey,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,3
2024-07,2024,7,Assault & Violence,02 Assault,022 Assault of a prescribed officer,NT Balance,Elsey,Remote,,No,No,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Elsey,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Elsey,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Gulf,Remote,,No,No,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Gulf,Remote,,No,Yes,Nov-2023 to Mar-2025,False,7
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Gulf,Remote,,Yes,No,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Gulf,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,6
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Gulf,Remote,,No,Yes,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Gulf,Remote,,Yes,No,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Gulf,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Gulf,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,General Theft,07 Theft,07* Other theft,NT Balance,Gulf,Remote,,-,-,Nov-2023 to Mar-2025,False,4
2024-07,2024,7,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Gulf,Remote,,-,-,Nov-2023 to Mar-2025,False,3
2024-07,2024,7,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,NT Balance,Gulf,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Gulf,Remote,,-,-,Nov-2023 to Mar-2025,False,4
2024-07,2024,7,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Gulf,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Residential B&E,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",NT Balance,Gulf,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,NT Balance,Gulf,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Howard Springs,Remote,,No,No,Nov-2023 to Mar-2025,False,13
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Howard Springs,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Howard Springs,Remote,,No,No,Nov-2023 to Mar-2025,False,4
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Howard Springs,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",NT Balance,Howard Springs,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,General Theft,07 Theft,07* Other theft,NT Balance,Howard Springs,Remote,,-,-,Nov-2023 to Mar-2025,False,11
2024-07,2024,7,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Howard Springs,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Howard Springs,Remote,,-,-,Nov-2023 to Mar-2025,False,3
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Humpty Doo,Remote,,No,No,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Humpty Doo,Remote,,No,Yes,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Humpty Doo,Remote,,Yes,No,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Humpty Doo,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,General Theft,07 Theft,07* Other theft,NT Balance,Humpty Doo,Remote,,-,-,Nov-2023 to Mar-2025,False,5
2024-07,2024,7,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Humpty Doo,Remote,,-,-,Nov-2023 to Mar-2025,False,5
2024-07,2024,7,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Humpty Doo,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Katherine,Katherine,Regional,10000.0,No,No,Nov-2023 to Mar-2025,False,10
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Katherine,Katherine,Regional,10000.0,No,Yes,Nov-2023 to Mar-2025,False,19
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Katherine,Katherine,Regional,10000.0,Yes,No,Nov-2023 to Mar-2025,False,3
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Katherine,Katherine,Regional,10000.0,Yes,Yes,Nov-2023 to Mar-2025,False,43
2024-07,2024,7,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Katherine,Katherine,Regional,10000.0,Yes,No,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Katherine,Katherine,Regional,10000.0,Yes,Yes,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Katherine,Katherine,Regional,10000.0,No,No,Nov-2023 to Mar-2025,False,5
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Katherine,Katherine,Regional,10000.0,No,Yes,Nov-2023 to Mar-2025,False,3
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Katherine,Katherine,Regional,10000.0,Yes,No,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Katherine,Katherine,Regional,10000.0,Yes,Yes,Nov-2023 to Mar-2025,False,4
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,10
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,General Theft,07 Theft,07* Other theft,Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,31
2024-07,2024,7,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,7
2024-07,2024,7,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,4
2024-07,2024,7,Homicide,01 Homicide,0110 Murder,Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Property Damage,11 Property damage offences,11 Property damage offences,Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,50
2024-07,2024,7,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,25
2024-07,2024,7,Residential B&E,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,4
2024-07,2024,7,Robbery & Extortion,"05 Robbery, blackmail, and extortion",051 Robbery,Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,4
2024-07,2024,7,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Sexual Offences,03 Sexual offences,032 Sexual assault of a child,Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Sexual Offences,03 Sexual offences,"033, 034 Other child-related sexual offences",Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,3
2024-07,2024,7,Sexual Offences,03 Sexual offences,"035, 039 Other sexual offences",Katherine,Katherine,Regional,10000.0,-,-,Nov-2023 to Mar-2025,False,4
2024-07,2024,7,General Theft,07 Theft,07* Other theft,NT Balance,Koolpinyah,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,NT Balance,Koolpinyah,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Koolpinyah,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Nhulunbuy,Nhulunbuy,Remote,4000.0,No,No,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Nhulunbuy,Nhulunbuy,Remote,4000.0,No,Yes,Nov-2023 to Mar-2025,False,6
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Nhulunbuy,Nhulunbuy,Remote,4000.0,Yes,No,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Nhulunbuy,Nhulunbuy,Remote,4000.0,Yes,Yes,Nov-2023 to Mar-2025,False,3
2024-07,2024,7,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Nhulunbuy,Nhulunbuy,Remote,4000.0,No,No,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Nhulunbuy,Nhulunbuy,Remote,4000.0,No,No,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Nhulunbuy,Nhulunbuy,Remote,4000.0,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,General Theft,07 Theft,07* Other theft,Nhulunbuy,Nhulunbuy,Remote,4000.0,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Property Damage,11 Property damage offences,11 Property damage offences,Nhulunbuy,Nhulunbuy,Remote,4000.0,-,-,Nov-2023 to Mar-2025,False,6
2024-07,2024,7,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Nhulunbuy,Nhulunbuy,Remote,4000.0,-,-,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Sexual Offences,03 Sexual offences,032 Sexual assault of a child,Nhulunbuy,Nhulunbuy,Remote,4000.0,-,-,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Palmerston,Palmerston,Urban,37247.0,No,No,Nov-2023 to Mar-2025,False,10
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Palmerston,Palmerston,Urban,37247.0,No,Yes,Nov-2023 to Mar-2025,False,21
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Palmerston,Palmerston,Urban,37247.0,Yes,No,Nov-2023 to Mar-2025,False,13
2024-07,2024,7,Assault & Violence,02 Assault,021 Serious Assault,Palmerston,Palmerston,Urban,37247.0,Yes,Yes,Nov-2023 to Mar-2025,False,29
2024-07,2024,7,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Palmerston,Palmerston,Urban,37247.0,No,No,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Palmerston,Palmerston,Urban,37247.0,No,No,Nov-2023 to Mar-2025,False,6
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Palmerston,Palmerston,Urban,37247.0,No,Yes,Nov-2023 to Mar-2025,False,1
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Palmerston,Palmerston,Urban,37247.0,Yes,No,Nov-2023 to Mar-2025,False,4
2024-07,2024,7,Assault & Violence,02 Assault,023 Common Assault,Palmerston,Palmerston,Urban,37247.0,Yes,Yes,Nov-2023 to Mar-2025,False,2
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,7
2024-07,2024,7,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,3
2024-07,2024,7,General Theft,07 Theft,071 Motor vehicle theft and related offences,Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,5
2024-07,2024,7,General Theft,07 Theft,07* Other theft,Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,68
2024-07,2024,7,Harassment & Threats,04 Harm or endanger persons,"041, 042, 043 Human trafficking, abduction, deprivation of liberty",Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,2
